ADDRESSNUM,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,SCHEDULED_COMPLETED,INSP_RE_INSP,PASS_FAIL,INSPECTION_DATE,ORIG_INSPECTION_DATE,ORIG_INSPECTION_TIME,RE_INSPECTION_DATE,START_TIME,END_TIME,INSP_ID,STATION,COMPANY,SHIFT,QUARTER,INSPECTION_TYPE,TOTAL_HOURS,TOTAL_MINUTES,INSPECTION_NOTES,ADDNEW_DATE,ADDNEW_ID,UPDATE_DATE,UPDATE_ID
33847,2920,W,LAKE,AV,C,INSP,P,8/15/2014,,,,,,FP0276,13,E13,1,,YEARLY,,,,8/15/2014,FP0276,8/15/2014,FP0276
33847,2920,W,LAKE,AV,S,INSP,,8/15/2015,,,,,,FP0276,13,E13,1,,,,,,,,8/15/2014,FP0276
33847,2920,W,LAKE,AV,C,INSP,P,7/20/2016,,,,,,FP0337,13,E13,1,3,SCHEDULED,,,,7/20/2016,FP0337,7/20/2016,FP0337
33847,2920,W,LAKE,AV,S,INSP,,7/20/2017,,,,,,FP0337,13,E13,1,3,,,,,,,7/20/2016,FP0337
33880,5008,N,GLEN PARK,PL,C,INSP,P,8/18/2011,,,,,,FP0257,16,E16,3,4,SCHEDULED,,,,10/20/2011,FP0323,10/20/2011,FP0323
33880,5008,N,GLEN PARK,PL,S,INSP,,8/17/2012,,,,,,FP0323,16,E16,3,4,,,,,,,10/20/2011,FP0323
33880,5008,N,GLEN PARK,PL,S,INSP,P,7/31/2012,,,,,,FP0277,16,E16,2,3,YEARLY,,,OUT OF BUSINESS,7/30/2012,FP0277,7/30/2012,FP0277
33880,5008,N,GLEN PARK,PL,S,INSP,,7/31/2013,,,,,,FP0277,16,E16,2,3,,,,,,,7/30/2012,FP0277
33880,5008,N,GLEN PARK,PL,S,RE_INSP,,7/31/2013,7/31/2012,,,,,FP0277,16,E16,2,3,,,,,,,7/30/2012,FP0277
33880,5008,N,GLEN PARK,PL,C,INSP,P,6/29/2013,,,,,,FP0323,16,E16,3,2,SCHEDULED,,,,6/26/2013,FP0323,6/26/2013,FP0323
33880,5008,N,GLEN PARK,PL,S,INSP,,6/29/2014,,,,,,FP0323,16,E16,3,2,,,,,,,6/26/2013,FP0323
33880,5008,N,GLEN PARK,PL,C,INSP,P,7/8/2014,,,,,,FP0342,16,E16,2,2,YEARLY,,,UNOCCUPIED/ ABANDONED,7/29/2014,FP0342,7/29/2014,FP0342
33880,5008,N,GLEN PARK,PL,S,INSP,,7/8/2015,,,,,,FP0342,16,E16,2,2,,,,,,,7/29/2014,FP0342
33880,5008,N,GLEN PARK,PL,C,INSP,P,7/14/2015,,,,,,FP0234,16,E16,1,2,SCHEDULED,,,,7/14/2015,FP0234,7/14/2015,FP0234
33880,5008,N,GLEN PARK,PL,S,INSP,,7/13/2016,,,,,,FP0234,16,E16,2,2,,,,,,,7/14/2015,FP0234
33906,3724,N,NEW YORK,AV,C,INSP,,9/22/2011,,,,,,FP0270,10,E10,2,3,SCHEDULED,,,NO VIOLATIONS,9/22/2011,FP0270,9/22/2011,FP0270
33906,3724,N,NEW YORK,AV,S,INSP,,9/21/2012,,,,,,FP0270,10,E10,2,3,,,,,,,9/22/2011,FP0270
33906,3724,N,NEW YORK,AV,C,INSP,P,5/30/2012,,,,,,FP0268,10,E10,1,2,YEARLY,,,NO VIOLATIONS,7/29/2012,FP0268,7/29/2012,FP0268
33906,3724,N,NEW YORK,AV,C,INSP,P,8/29/2013,,,,,,FP0269,3,E3,1,3,SPECIAL,,,,,,9/13/2013,FP0269
33906,3724,N,NEW YORK,AV,S,INSP,,8/29/2014,,,,,,FP0269,10,E10,1,2,,,,,,,9/13/2013,FP0269
33906,3724,N,NEW YORK,AV,C,INSP,P,8/27/2014,,,,,,FP0262,10,E10,1,2,YEARLY,,,,9/5/2014,FP0262,9/5/2014,FP0262
33906,3724,N,NEW YORK,AV,S,INSP,,8/27/2015,,,,,,FP0262,10,E10,1,2,,,,,,,9/5/2014,FP0262
33906,3724,N,NEW YORK,AV,S,INSP,P,7/21/2016,,,,,,FP0296,10,E10,2,3,SCHEDULED,,,,8/23/2016,FP0296,8/23/2016,FP0296
33906,3724,N,NEW YORK,AV,S,INSP,,7/21/2017,,,,,,FP0296,10,E10,2,3,,,,,,,8/23/2016,FP0296
33906,3724,N,NEW YORK,AV,S,RE_INSP,,7/21/2017,7/21/2016,,,,,FP0296,10,E10,2,3,,,,,,,8/23/2016,FP0296
34014,1909,SW,ADAMS,ST,C,INSP,,8/31/2011,,,,,,FP0274,4,T4,1,3,YEARLY,,,,9/3/2011,FP0274,9/3/2011,FP0274
34014,1909,SW,ADAMS,ST,S,INSP,,8/30/2012,,,,,,FP0274,4,T4,1,3,,,,,,,9/3/2011,FP0274
34014,1909,SW,ADAMS,ST,C,INSP,,7/25/2012,,,,,,FP0278,4,T4,3,3,EXISTING,,,,7/25/2012,FP0278,7/25/2012,FP0278
34014,1909,SW,ADAMS,ST,S,INSP,,7/25/2013,,,,,,FP0278,4,T4,3,3,,,,,,,7/25/2012,FP0278
34014,1909,SW,ADAMS,ST,S,RE_INSP,,7/25/2013,7/25/2012,,,,,FP0278,4,T4,3,3,,,,,,,7/25/2012,FP0278
34014,1909,SW,ADAMS,ST,C,INSP,,7/3/2014,,,,,,FP0286,4,T4,3,3,SCHEDULED,,,,7/9/2014,FP0286,7/9/2014,FP0286
34014,1909,SW,ADAMS,ST,S,INSP,,7/3/2015,,,,,,FP0286,4,T4,3,3,,,,,,,7/9/2014,FP0286
34014,1909,SW,ADAMS,ST,C,INSP,,9/28/2015,,,,,,FP0240,4,T4,2,3,SCHEDULED,,,,9/28/2015,FP0240,9/28/2015,FP0240
34014,1909,SW,ADAMS,ST,S,INSP,,9/27/2016,,,,,,FP0240,4,T4,3,3,,,,,,,9/28/2015,FP0240
34061,7800,N,PIONEER,CT,C,INSP,P,7/15/2011,,,,,,FP0259,16,T14,2,,SCHEDULED,,,NO VIOLATIONS,9/13/2011,FP0259,9/13/2011,FP0259
34061,7800,N,PIONEER,CT,S,INSP,,7/13/2012,,,,,,FP0259,,,,,,,,,,,9/13/2011,FP0259
34061,7800,N,PIONEER,CT,S,INSP,,7/13/2012,,,,,,FP0259,,,,,,,,,,,9/13/2011,FP0259
34061,7800,N,PIONEER,CT,C,INSP,P,6/13/2014,,,,,,FP0326,16,T14,1,,YEARLY,,,,6/13/2014,FP0326,6/13/2014,FP0326
34061,7800,N,PIONEER,CT,S,INSP,,6/13/2015,,,,,,FP0326,,T14,1,,,,,,,,6/13/2014,FP0326
34061,7800,N,PIONEER,CT,S,INSP,P,9/15/2014,,,,,,FP0384,3,E3,2,,PLAN_REV,,,,9/18/2014,FP0384,9/18/2014,FP0384
34061,7800,N,PIONEER,CT,S,INSP,,9/15/2015,,,,,,FP0384,3,E3,2,,,,,,,,9/18/2014,FP0384
34061,7800,N,PIONEER,CT,C,INSP,P,6/17/2016,,,,,,FP0329,16,T14,1,,YEARLY,,,,6/29/2016,FP0329,9/30/2016,FP0443
34061,7800,N,PIONEER,CT,S,INSP,,6/17/2017,,,,,,FP0329,3,T14,1,,,,,,,,6/29/2016,FP0329
34061,7800,N,PIONEER,CT,S,INSP,,6/17/2017,,,,,,FP0443,3,T14,1,,,,,,,,9/30/2016,FP0443
34135,7730,N,GRAND PRAIRIE,DR,C,INSP,N,7/11/2012,,,,,,FP0279,19,E19,1,,YEARLY,,,OUT OF BUSINESS,7/15/2012,FP0279,7/15/2012,FP0279
34135,7730,N,GRAND PRAIRIE,DR,S,INSP,,7/11/2013,,,,,,FP0279,19,E19,2,,,,,,,,7/15/2012,FP0279
34135,7730,N,GRAND PRAIRIE,DR,C,INSP,N,7/11/2012,,,,,,FP0279,19,E19,1,,SCHEDULED,,,VACANT,7/23/2012,FP0405,7/23/2012,FP0405
34135,7730,N,GRAND PRAIRIE,DR,S,INSP,,7/11/2013,,,,,,FP0405,19,E19,1,,,,,,,,7/23/2012,FP0405
34135,7730,N,GRAND PRAIRIE,DR,S,RE_INSP,,7/11/2013,7/11/2012,,,,,FP0405,19,E19,1,,,,,,,,7/23/2012,FP0405
34135,7730,N,GRAND PRAIRIE,DR,C,INSP,N,7/22/2015,,,,,,FP0254,19,E19,3,3,YEARLY,,,,7/22/2015,FP0254,7/22/2015,FP0254
34135,7730,N,GRAND PRAIRIE,DR,S,INSP,,7/21/2016,,,,,,FP0254,19,E19,3,3,,,,,,,7/22/2015,FP0254
34181,919,W,CRESTWOOD,DR,C,INSP,,1/11/2012,,,,,,FP0261,FHQ,I4,D,1,YEARLY,,,ALL OK,6/15/2012,FP0261,6/15/2012,FP0261
34181,919,W,CRESTWOOD,DR,C,INSP,P,2/7/2013,,,,,,FP0261,FHQ,I4,D,1,SCHEDULED,,,ALL OK,,,3/11/2013,FP0261
34206,8711,N,INDUSTRIAL,RD,S,INSP,P,9/26/2011,,,,,,FP0363,20,E20,3,,SCHEDULED,,,,10/2/2011,FP0363,10/2/2011,FP0363
34206,8711,N,INDUSTRIAL,RD,S,INSP,,9/25/2012,,,,,,FP0363,20,E20,3,,,,,,,,10/2/2011,FP0363
34206,8711,N,INDUSTRIAL,RD,C,INSP,P,7/27/2012,,,,,,FP0354,20,E20,2,,YEARLY,,,NO VIOLATIONS,8/14/2012,FP0354,8/14/2012,FP0354
34206,8711,N,INDUSTRIAL,RD,S,INSP,,7/27/2013,,,,,,FP0354,20,E20,2,,,,,,,,8/14/2012,FP0354
34206,8711,N,INDUSTRIAL,RD,C,INSP,P,9/9/2013,,,,,,FP0295,20,E20,3,3,SCHEDULED,,,,9/18/2013,FP0295,9/18/2013,FP0295
34206,8711,N,INDUSTRIAL,RD,S,INSP,P,6/16/2016,,,,,,FP0307,20,E20,3,3,SCHEDULED,,,,,,6/16/2016,FP0307
34206,8711,N,INDUSTRIAL,RD,S,INSP,,6/16/2017,,,,,,FP0307,20,E20,3,3,,,,,,,6/16/2016,FP0307
34279,1115,N,NORTH,ST,S,INSP,F,8/4/2011,,,,,,FP0063,1,T1,1,,SCHEDULED,,,,8/10/2011,FP0063,8/10/2011,FP0063
34279,1115,N,NORTH,ST,S,RE_INSP,F,8/25/2011,8/4/2011,,,,,FP0063,1,T1,1,,VIOLATION,,,EMERGENCY LIGHTING STILL NOT WORKING.,,,8/25/2011,FP0063
34279,1115,N,NORTH,ST,S,RE_INSP,,8/25/2011,8/4/2011,,,,,FP0063,1,T1,1,,,,,,,,8/10/2011,FP0063
34279,1115,N,NORTH,ST,S,INSP,,8/24/2012,,,,,,FP0063,1,T1,1,,,,,,,,8/25/2011,FP0063
34279,1115,N,NORTH,ST,S,RE_INSP,,9/15/2011,8/25/2011,,,,,FP0063,1,T1,1,,,,,,,,8/25/2011,FP0063
34279,1115,N,NORTH,ST,S,RE_INSP,F,9/21/2011,8/4/2011,,,,,FP0063,1,T1,1,,VIOLATION,,,VIOLATIONS NOT CORRECTED. EMERGENCY LIGHTING STILL NOT FUNCTIONING.,9/21/2011,FP0063,9/21/2011,FP0063
34279,1115,N,NORTH,ST,S,INSP,,9/20/2012,,,,,,FP0063,1,T1,1,,,,,,,,9/21/2011,FP0063
34279,1115,N,NORTH,ST,C,INSP,F,8/24/2012,,,,,,FP0286,1,T1,3,3,SCHEDULED,,,,9/5/2012,FP0286,9/5/2012,FP0286
34279,1115,N,NORTH,ST,S,INSP,,8/24/2013,,,,,,FP0286,1,T1,3,3,,,,,,,9/5/2012,FP0286
34279,1115,N,NORTH,ST,S,INSP,F,7/24/2015,,,,,,FP0231,1,T1,2,2,SCHEDULED,,,,7/24/2015,FP0231,7/24/2015,FP0231
34279,1115,N,NORTH,ST,S,INSP,,7/23/2016,,,,,,FP0231,1,T1,2,2,,,,,,,7/24/2015,FP0231
34279,1115,N,NORTH,ST,C,INSP,F,7/24/2015,,,,,,FP0231,1,T1,2,2,SCHEDULED,,,,7/27/2015,FP0231,7/27/2015,FP0231
34279,1115,N,NORTH,ST,S,INSP,,7/23/2016,,,,,,FP0231,1,T1,2,2,,,,,,,7/27/2015,FP0231
34297,1809,SW,ADAMS,ST,S,INSP,N,8/1/2012,,,,,,FP0383,4,E4,1,,SCHEDULED,,,UNABLE TO GAIN ACCESS,8/1/2012,FP0383,8/1/2012,FP0383
34297,1809,SW,ADAMS,ST,C,INSP,P,3/26/2014,,,,,,FP0261,FHQ,I4,D,1,YEARLY,,,ALL OK,,,4/14/2014,FP0261
34297,1809,SW,ADAMS,ST,C,INSP,P,8/27/2014,,,,,,FP0337,4,E4,1,,SCHEDULED,,,STAFF MOVED STORAGE FROM ELECTRICAL PANEL AND CEILING TILE PUT BACK IN PLACE DURING INSPECTION,8/27/2014,FP0337,8/27/2014,FP0337
34297,1809,SW,ADAMS,ST,S,INSP,,8/27/2015,,,,,,FP0337,4,E4,1,,,,,,,,8/27/2014,FP0337
34297,1809,SW,ADAMS,ST,C,INSP,N,8/22/2016,,,,,,FP0309,4,E4,1,3,SCHEDULED,,,,8/22/2016,FP0309,8/22/2016,FP0309
34297,1809,SW,ADAMS,ST,S,INSP,,8/22/2017,,,,,,FP0309,4,E4,1,3,,,,,,,8/22/2016,FP0309
34331,5710,N,CYPRESS,DR,C,INSP,P,3/16/2016,,,,,,FP0357,FHQ,I2,D,1,SCHEDULED,,,NO VIOLATIONS.,3/18/2016,FP0357,3/18/2016,FP0357
34335,2322,W,WILLOW KNOLLS,DR,C,INSP,,1/6/2012,,,,,,FP0261,FHQ,I6,D,2,SPECIAL,,,ALL OK ,1/11/2012,FP0261,1/11/2012,FP0261
34335,2322,W,WILLOW KNOLLS,DR,C,INSP,P,1/10/2013,,,,,,FP0261,19,E19,1,2,SPECIAL,,,ALL OK,,,1/10/2013,FP0261
34335,2322,W,WILLOW KNOLLS,DR,S,INSP,P,9/26/2012,,,,,,FP0258,19,E19,3,4,SCHEDULED,,,NO VIOLATIONS NOTED AT THIS TIME - NO KNOX BOX AT THIS BUSINESS,9/26/2012,FP0258,9/26/2012,FP0258
34335,2322,W,WILLOW KNOLLS,DR,S,INSP,,9/26/2013,,,,,,FP0258,19,E19,3,4,,,,,,,9/26/2012,FP0258
34335,2322,W,WILLOW KNOLLS,DR,S,RE_INSP,,9/26/2013,9/26/2012,,,,,FP0258,19,E19,3,4,,,,,,,9/26/2012,FP0258
34354,711,W,GLEN,AV,S,INSP,,7/25/2011,,,,,,FP0258,11,R2,3,,SCHEDULED,,,NOVIOLATIONS NOTED AT THIS TIME,9/26/2011,FP0258,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,INSP,,7/24/2011,,,,,,FP0258,11,R2,3,,SCHEDULED,,,,,,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,INSP,,7/25/2011,,,,,,FP0258,11,R2,3,,SCHEDULED,,,NO VIOLATIONS NOTED AT THIS TIME,9/26/2011,FP0258,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,INSP,,7/24/2012,,,,,,FP0258,11,R2,3,,,,,,,,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,RE_INSP,,7/24/2012,7/25/2011,,,,,FP0258,11,R2,3,,,,,,,,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,INSP,,7/23/2012,,,,,,FP0258,11,R2,3,,,,,,,,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,RE_INSP,,7/23/2012,7/24/2011,,,,,FP0258,11,R2,3,,,,,,,,9/26/2011,FP0258
34354,711,W,GLEN,AV,S,INSP,P,8/20/2012,,,,,,FP0242,16,T14,2,,SCHEDULED,,,,8/20/2012,FP0242,8/20/2012,FP0242
34354,711,W,GLEN,AV,S,INSP,,8/20/2013,,,,,,FP0242,16,T-14,2,,,,,,,,8/20/2012,FP0242
34354,711,W,GLEN,AV,C,INSP,P,7/2/2013,,,,,,FP0238,16,T14,3,,SCHEDULED,,,NO APPARENT VIOLATIONS,7/8/2013,FP0238,9/6/2013,FP0238
34354,711,W,GLEN,AV,S,INSP,,7/2/2014,,,,,,FP0238,16,T-14,3,,,,,,,,7/8/2013,FP0238
34400,1108,W,GLEN,AV,C,INSP,,10/24/2011,,,,,,FP0261,FHQ,I6,D,4,YEARLY,,,ALL OK,12/12/2011,FP0261,12/12/2011,FP0261
34400,1108,W,GLEN,AV,S,INSP,,10/23/2012,,,,,,FP0261,FHQ,I4,D,4,,,,,,,12/12/2011,FP0261
34400,1108,W,GLEN,AV,S,INSP,,10/23/2012,,,,,,FP0261,FHQ,I4,D,4,,,,,,,12/12/2011,FP0261
34400,1108,W,GLEN,AV,C,INSP,P,5/31/2013,,,,,,FP0318,FHQ,I5,D,2,SCHEDULED,,,NO VIOLATIONS THE KEY FOR THIS LOCATION IS IN A KNOX BOX AT THE METRO CENTER,5/31/2013,FP0318,9/27/2013,FP0318
34400,1108,W,GLEN,AV,S,INSP,,5/31/2014,,,,,,FP0318,FHQ,I5,D,2,,,,,,,5/31/2013,FP0318
34400,1108,W,GLEN,AV,S,INSP,,5/31/2014,,,,,,FP0318,FHQ,I5,D,2,,,,,,,9/27/2013,FP0318
34467,2428,N,NORTH,ST,C,INSP,F,6/29/2012,,,,,,FP0063,1,T1,1,,SCHEDULED,,,FURNACE NOT VENTED PROPERLY. ATTIC SCUTTLE NOT COVERED.,6/29/2012,FP0063,6/29/2012,FP0063
34467,2428,N,NORTH,ST,S,INSP,,6/29/2013,,,,,,FP0063,1,T1,1,,,,,,,,6/29/2012,FP0063
34467,2428,N,NORTH,ST,S,RE_INSP,,7/20/2012,6/29/2012,,,,,FP0063,1,T1,1,,,,,,,,6/29/2012,FP0063
34467,2428,N,NORTH,ST,S,RE_INSP,P,7/20/2012,6/29/2012,,,,,FP0063,1,T1,1,,VIOLATION,,, PROPERTY VACANT AT TIME OF RE-INSPECTION. BUSINESS RELOCATED.,9/18/2012,FP0063,9/18/2012,FP0063
34467,2428,N,NORTH,ST,S,INSP,,7/20/2013,,,,,,FP0063,1,T1,1,,,,,,,,9/18/2012,FP0063
34467,2428,N,NORTH,ST,C,INSP,P,7/7/2014,,,,,,FP0265,1,T1,1,,SCHEDULED,,,BUSINESS IS VACANT,8/6/2014,FP0265,8/6/2014,FP0265
34467,2428,N,NORTH,ST,S,INSP,,7/7/2015,,,,,,FP0265,1,T1,1,,,,,,,,8/6/2014,FP0265
34467,2428,N,NORTH,ST,C,INSP,F,8/12/2015,,,,,,FP0238,1,T1,3,,SCHEDULED,,,,8/12/2015,FP0238,8/12/2015,FP0238
34467,2428,N,NORTH,ST,S,INSP,,8/11/2016,,,,,,FP0238,1,T1,1,,,,,,,,8/12/2015,FP0238
34561,411,,ABINGTON,ST,N,INSP,,7/20/2011,,,,,,FP0308,12,E12,1,,YEARLY,,,THIS ADDRESS IS NOT A BUSINESS  IT IS A PRIVATE RESIDENT.  ENGINE 12 MADE 3 ATTEMPTS TO INSPECT BUT OCCUPANT WAS NOT HOME.  DATES ATTEMPTED WERE 7/5  7/14  AND 7/20,7/26/2011,FP0308,7/26/2011,FP0308
34561,411,,ABINGTON,ST,S,INSP,,7/19/2012,,,,,,FP0308,,,,,,,,,,,7/26/2011,FP0308
34711,7714,N,GRAND PRAIRIE,DR,C,INSP,,6/6/2011,,,,,,FP0201,19,E19,2,,EXISTING,,,,7/3/2011,FP0201,7/3/2011,FP0201
34711,7714,N,GRAND PRAIRIE,DR,S,INSP,,6/5/2012,,,,,,FP0201,19,E19,2,,,,,,,,7/3/2011,FP0201
34711,7714,N,GRAND PRAIRIE,DR,S,INSP,N,6/26/2012,,,,,,FP0279,19,E19,1,,YEARLY,,,,6/29/2012,FP0279,6/29/2012,FP0279
34711,7714,N,GRAND PRAIRIE,DR,S,INSP,,6/26/2013,,,,,,FP0279,19,E19,1,,,,,,,,6/29/2012,FP0279
34711,7714,N,GRAND PRAIRIE,DR,C,INSP,N,6/26/2012,,,,,,FP0279,19,E19,1,,SCHEDULED,,,,7/23/2012,FP0405,7/23/2012,FP0405
34711,7714,N,GRAND PRAIRIE,DR,S,INSP,,6/26/2013,,,,,,FP0405,19,E19,1,,,,,,,,7/23/2012,FP0405
34711,7714,N,GRAND PRAIRIE,DR,S,RE_INSP,,6/26/2013,6/26/2012,,,,,FP0405,19,E19,1,,,,,,,,7/23/2012,FP0405
34711,7714,N,GRAND PRAIRIE,DR,C,INSP,N,7/22/2015,,,,,,FP0254,19,E19,3,3,YEARLY,,,,7/22/2015,FP0254,7/22/2015,FP0254
34711,7714,N,GRAND PRAIRIE,DR,S,INSP,,7/21/2016,,,,,,FP0254,19,E19,3,3,,,,,,,7/22/2015,FP0254
34719,2437,N,KNOXVILLE,AV,C,INSP,P,6/22/2011,,,,,,FP0293,1,R1,3,2,SCHEDULED,,,,7/10/2011,FP0293,7/10/2011,FP0293
34719,2437,N,KNOXVILLE,AV,S,INSP,,6/21/2012,,,,,,FP0293,1,R1,3,2,,,,,,,7/10/2011,FP0293
34719,2437,N,KNOXVILLE,AV,C,INSP,P,8/2/2012,,,,,,FP0302,1,R1,2,2,YEARLY,,,,8/2/2012,FP0302,8/2/2012,FP0302
34719,2437,N,KNOXVILLE,AV,S,INSP,,8/2/2013,,,,,,FP0302,1,R1,2,2,,,,,,,8/2/2012,FP0302
34719,2437,N,KNOXVILLE,AV,S,INSP,P,7/23/2013,,,,9:05,9:10,FP0342,1,R1,3,2,YEARLY,0,5,NO CONTACT,7/26/2013,FP0342,7/26/2013,FP0342
34719,2437,N,KNOXVILLE,AV,S,INSP,,7/23/2014,,,,,,FP0342,1,R1,2,2,,,,,,,7/26/2013,FP0342
34719,2437,N,KNOXVILLE,AV,S,RE_INSP,P,8/6/2013,7/23/2013,9:00,,11:30,17:35,FP0342,1,R1,3,2,YEARLY,6,5,,,,8/19/2013,FP0342
34719,2437,N,KNOXVILLE,AV,C,INSP,P,8/16/2013,,,,,,FP0342,1,R1,3,2,YEARLY,,,,8/19/2013,FP0342,8/19/2013,FP0342
34719,2437,N,KNOXVILLE,AV,S,INSP,,8/16/2014,,,,,,FP0342,1,R1,2,2,,,,,,,8/19/2013,FP0342
34769,3414,N,DRIES,LN,C,INSP,P,7/13/2011,,,,,,FP0310,13,E13,3,,SCHEDULED,,,NO VIOLATIONS FOUND.,7/16/2011,FP0310,7/16/2011,FP0310
34769,3414,N,DRIES,LN,S,INSP,,7/12/2012,,,,,,FP0310,13,E13,3,,,,,,,,7/16/2011,FP0310
34769,3414,N,DRIES,LN,S,INSP,P,7/18/2012,,,,,,FP0248,13,E13,2,,SCHEDULED,,,08-08-2012  ALL VIOLATIONS CORRECTED,7/18/2012,FP0248,8/8/2012,FP0248
34769,3414,N,DRIES,LN,S,INSP,,7/18/2013,,,,,,FP0248,13,E13,2,,,,,,,,7/18/2012,FP0248
34769,3414,N,DRIES,LN,S,RE_INSP,,8/8/2012,7/18/2012,,,,,FP0248,13,E13,2,,,,,,,,8/8/2012,FP0248
34769,3414,N,DRIES,LN,S,INSP,P,5/24/2014,,,,,,FP0355,13,E13,2,,SCHEDULED,,,,9/6/2014,FP0355,9/6/2014,FP0355
34769,3414,N,DRIES,LN,S,INSP,,5/24/2015,,,,,,FP0355,13,E13,2,,,,,,,,9/6/2014,FP0355
34769,3414,N,DRIES,LN,S,INSP,P,9/7/2016,,,,,,FP0379,13,E13,2,,YEARLY,,,,9/28/2016,FP0379,9/28/2016,FP0379
34769,3414,N,DRIES,LN,S,INSP,,9/7/2017,,,,,,FP0379,13,E13,3,,,,,,,,9/28/2016,FP0379
34770,915,NE,ADAMS,ST,C,INSP,P,7/5/2011,,,,,,FP0308,12,E12,1,,YEARLY,,,NO VIOLATIONS,7/5/2011,FP0308,7/5/2011,FP0308
34770,915,NE,ADAMS,ST,S,INSP,,7/4/2012,,,,,,FP0308,,,,,,,,,,,7/5/2011,FP0308
34770,915,NE,ADAMS,ST,C,INSP,P,5/17/2012,,,,,,FP0286,1,T1,3,2,SCHEDULED,,,,5/17/2012,FP0286,5/17/2012,FP0286
34770,915,NE,ADAMS,ST,S,INSP,,5/17/2013,,,,,,FP0286,1,T1,3,2,,,,,,,5/17/2012,FP0286
34770,915,NE,ADAMS,ST,C,INSP,P,7/9/2013,,,,,,FP0265,1,T1,1,2,SCHEDULED,,,1 LIFT TRUCK INSIDE  (LP)                                                                                                       SPARE CYLINDERS IN FENCED YARD ON B SIDE                                                                         NO VIOLATIONS,7/9/2013,FP0265,7/9/2013,FP0265
34770,915,NE,ADAMS,ST,S,INSP,,7/9/2014,,,,,,FP0265,1,T1,1,2,,,,,,,7/9/2013,FP0265
34770,915,NE,ADAMS,ST,C,INSP,P,5/28/2014,,,,,,FP0238,1,T1,3,1,SCHEDULED,,,,5/28/2014,FP0238,5/28/2014,FP0238
34770,915,NE,ADAMS,ST,S,INSP,,5/28/2015,,,,,,FP0238,1,T1,3,1,,,,,,,5/28/2014,FP0238
34770,915,NE,ADAMS,ST,C,INSP,P,8/19/2016,,,,11:00,11:30,FP0280,3,T3,1,1,SPECIAL,0,30,HAZMAT PREPLAN,9/27/2016,FP0393,9/27/2016,FP0393
34770,915,NE,ADAMS,ST,S,INSP,,8/19/2017,,,,,,FP0393,1,T1,3,1,,,,,,,9/27/2016,FP0393
34776,1937,N,SHERIDAN,RD,C,INSP,P,6/4/2012,,,,,,FP0311,1,E1,3,2,SCHEDULED,,,,6/4/2012,FP0311,6/4/2012,FP0311
34776,1937,N,SHERIDAN,RD,S,INSP,,6/4/2013,,,,,,FP0311,1,E1,3,2,,,,,,,6/4/2012,FP0311
34776,1937,N,SHERIDAN,RD,C,INSP,P,5/22/2013,,,,,,FP0267,1,E1,1,2,YEARLY,,,,5/22/2013,FP0267,5/22/2013,FP0267
34776,1937,N,SHERIDAN,RD,S,INSP,P,10/28/2014,,,,,,FP0300,3,E3,3,2,SPECIAL,,,,,,10/28/2014,FP0300
34776,1937,N,SHERIDAN,RD,S,INSP,,10/28/2015,,,,,,FP0300,1,E1,1,2,,,,,,,10/28/2014,FP0300
34776,1937,N,SHERIDAN,RD,S,INSP,,10/28/2015,,,,,,FP0300,1,E1,1,2,,,,,,,10/28/2014,FP0300
34824,7705,N,GRAND PRAIRIE,DR,C,INSP,,8/17/2012,,,,,,FP0291,19,E19,2,,YEARLY,,,,8/17/2012,FP0291,8/17/2012,FP0291
34824,7705,N,GRAND PRAIRIE,DR,S,INSP,,8/17/2013,,,,,,FP0291,19,E19,2,,,,,,,,8/17/2012,FP0291
34824,7705,N,GRAND PRAIRIE,DR,C,INSP,,7/26/2013,,,,,,FP0254,19,E19,3,3,SCHEDULED,,,,7/26/2013,FP0254,9/3/2013,FP0254
34824,7705,N,GRAND PRAIRIE,DR,S,INSP,,7/26/2014,,,,,,FP0254,19,E19,3,3,,,,,,,7/26/2013,FP0254
34824,7705,N,GRAND PRAIRIE,DR,C,INSP,,6/5/2014,,,,,,FP0252,19,E19,2,3,EXISTING,,,,6/8/2014,FP0252,6/8/2014,FP0252
34824,7705,N,GRAND PRAIRIE,DR,S,INSP,,6/5/2015,,,,,,FP0252,19,E19,3,3,,,,,,,6/8/2014,FP0252
34824,7705,N,GRAND PRAIRIE,DR,C,INSP,,8/28/2015,,,,,,FP0308,19,E19,1,3,YEARLY,,,NO VIOLATIONS,8/28/2015,FP0308,8/28/2015,FP0308
34824,7705,N,GRAND PRAIRIE,DR,C,INSP,P,5/31/2016,,,,,,FP0360,19,E19,2,1,SCHEDULED,,,,,,5/31/2016,FP0360
34824,7705,N,GRAND PRAIRIE,DR,S,INSP,,5/31/2017,,,,,,FP0360,19,E19,1,3,,,,,,,5/31/2016,FP0360
34885,4820,N,UNIVERSITY,ST,C,INSP,P,10/13/2011,,,,,,FP0236,11,R2,2,,SCHEDULED,,,,10/25/2011,FP0236,10/25/2011,FP0236
